URL_ID,URL,Positive Score,Negative Score,Polarity Score,Subjectivity Score,Avg Sentence Length,Percentage of Complex Words,Fog Index,Complex Word Count,Word Count,Syllables Per Word,Personal Pronouns,Avg Word Length
bctech2121,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,12.0,4.0,0.4999999687500019,0.0292504569849169,32.1764705882353,13.16270566727605,18.13567050220454,72.0,547.0,1.5447897623400366,8.0,4.954296160877513
bctech2122,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,9.0,3.0,0.4999999583333368,0.031331592607489314,29.46153846153846,12.010443864229766,16.58879293030729,46.0,383.0,1.5430809399477807,7.0,4.746736292428198
bctech2123,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,27.0,4.0,0.7419354599375658,0.050736497461969725,43.642857142857146,12.438625204582651,22.43259293897592,76.0,611.0,1.5777414075286416,8.0,4.828150572831424
bctech2124,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,2.0,3.0,-0.199999960000008,0.02336448587212857,30.571428571428573,13.084112149532709,17.462216288384514,28.0,214.0,1.6121495327102804,6.0,5.0233644859813085
bctech2125,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10.0,3.0,0.5384614970414233,0.03823529400519031,30.90909090909091,22.647058823529413,21.42245989304813,77.0,340.0,1.8911764705882352,0.0,5.944117647058824
bctech2126,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,3.0,15.0,-0.6666666296296316,0.019047619027462836,23.625,10.158730158730158,13.513492063492064,96.0,945.0,1.5407407407407407,14.0,4.874074074074074
bctech2127,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,34.0,20.0,0.25925925445816195,0.03719008261901509,26.4,12.8099173553719,15.68396694214876,186.0,1452.0,1.6191460055096418,15.0,5.1411845730027546
bctech2128,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,23.0,5.0,0.64285711989796,0.03517587935279412,29.48148148148148,15.954773869346733,18.174502140331285,127.0,796.0,1.6922110552763818,6.0,5.472361809045226
bctech2129,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0.0,0.0,0.0,0.0,112.0,5.357142857142857,46.94285714285715,6.0,112.0,1.2589285714285714,0.0,4.491071428571429
bctech2130,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,2.0,4.0,-0.33333327777778704,0.049586776449696064,17.285714285714285,24.793388429752067,16.83164108618654,30.0,121.0,1.859504132231405,0.0,6.214876033057851
bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,7.0,0.0,0.9999998571428775,0.05426356547082507,21.5,20.155038759689923,16.66201550387597,26.0,129.0,1.6434108527131783,0.0,5.37984496124031
bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,5.0,5.0,0.0,0.07246376759084226,34.5,15.942028985507244,20.1768115942029,22.0,138.0,1.644927536231884,1.0,5.63768115942029
bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,2.0,3.0,-0.199999960000008,0.057471263707226855,12.428571428571429,22.988505747126435,14.166830870279146,20.0,87.0,1.793103448275862,0.0,5.850574712643678
bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,1.0,0.0,0.9999990000010001,0.11111109876543349,4.5,11.11111111111111,6.2444444444444445,1.0,9.0,1.5555555555555556,0.0,4.777777777777778
bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,16.0,7.0,0.39130433081285515,0.03318903314114137,24.75,13.997113997113997,15.4988455988456,97.0,693.0,1.5772005772005773,20.0,4.903318903318904
bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1.0,0.0,0.9999990000010001,0.0051282051019066405,27.857142857142858,11.794871794871794,15.860805860805861,23.0,195.0,1.5794871794871794,4.0,5.133333333333334
bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4.0,8.0,-0.3333333055555579,0.021937842738687673,26.047619047619047,16.819012797074954,17.1466527378776,92.0,547.0,1.6983546617915906,3.0,5.087751371115174
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9.0,2.0,0.636363578512402,0.04641350191386708,23.7,15.611814345991561,15.724725738396627,37.0,237.0,1.6877637130801688,1.0,5.270042194092827
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,13.0,3.0,0.6249999609375024,0.03703703695130316,18.782608695652176,19.212962962962962,15.198228663446054,83.0,432.0,1.7708333333333333,12.0,5.363425925925926
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,,,,,,,,,,,,
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,7.0,0.0,0.9999998571428775,0.019125683007853327,24.4,18.0327868852459,16.97311475409836,66.0,366.0,1.7021857923497268,1.0,5.256830601092896
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,,,,,,,,,,,,
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,4.0,1.0,0.599999880000024,0.020242914897801965,24.7,21.052631578947366,18.301052631578948,52.0,247.0,1.7004048582995952,0.0,5.299595141700405
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3.0,5.0,-0.24999996875000394,0.030303030188246097,26.4,14.393939393939394,16.31757575757576,38.0,264.0,1.5984848484848484,0.0,5.159090909090909
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,4.0,1.0,0.599999880000024,0.022831050124059133,24.333333333333332,21.91780821917808,18.500456621004567,48.0,219.0,1.7716894977168949,0.0,5.488584474885845
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,,,,,,,,,,,,
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,,,,,,,,,,,,
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,,,,,,,,,,,,
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,,,,,,,,,,,,
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,,,,,,,,,,,,
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,,,,,,,,,,,,
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,,,,,,,,,,,,
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,14.0,10.0,0.1666666597222225,0.02768166086772588,24.771428571428572,21.453287197231834,18.48988630746416,186.0,867.0,1.8223760092272203,3.0,5.468281430219147
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,23.0,20.0,0.06976744023796651,0.03161764703557526,20.923076923076923,18.16176470588235,15.63393665158371,247.0,1360.0,1.75,7.0,5.336764705882353
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,11.0,12.0,-0.04347825897920613,0.054761904631519275,24.705882352941178,10.0,13.882352941176471,42.0,420.0,1.5404761904761906,11.0,4.773809523809524
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,1.0,0.0,0.9999990000010001,0.11111109876543349,4.5,11.11111111111111,6.2444444444444445,1.0,9.0,1.5555555555555556,0.0,4.777777777777778
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2.0,0.0,0.99999950000025,0.016129032127991678,17.714285714285715,18.548387096774192,14.505069124423963,23.0,124.0,1.6693548387096775,1.0,5.225806451612903
